QTL_ID	QTL_symbol	Trait_name	Assotype	MapType	Chromosome	Position_cm	Range_cm	FlankMark_A2	FlankMark_A1	Peak_Mark	FlankMark_B1	FlankMark_B2	Exp_ID	Model	TestBase	SigLevel	LOD_score	LS_mean	P_values	F_Statistics	VARIANCE	Dom_effect	Add_effect	PUBMED_ID	Cand_gene_symb	Cand_gene_name	Comments
29217	GPT	Guttural pouch tympany	Association	Genome	3	358.17	358.17-358.17			rs68524865			1312	Mendelian		Significant	2.2		<0.05					22848553			
29218	GPT	Guttural pouch tympany	Association	Genome	3	358.17	358.17-358.17			rs68532113			1312	Mendelian		Significant	2.17		<0.05					22848553			
29219	GPT	Guttural pouch tympany	Association	Genome	3	358.17	358.17-358.17			rs68493682			1312	Mendelian		Significant	2.14		<0.05					22848553			
29220	GPT	Guttural pouch tympany	Association	Genome	3	358.17	358.17-358.17			rs68498097			1312	Mendelian		Significant	2.13		<0.05					22848553			
29221	GPT	Guttural pouch tympany	Association	Genome	3	358.17	358.17-358.17			rs68499582			1312	Mendelian		Significant	2.11		<0.05					22848553			
29222	GPT	Guttural pouch tympany	Association	Genome	3	358.17	358.17-358.17			rs68501101			1312	Mendelian		Significant	2.07		<0.05					22848553			
29223	GPT	Guttural pouch tympany	Association	Genome	3	358.17	358.17-358.17			rs68593447			1312	Mendelian		Significant	2.05		<0.05					22848553			
29224	GPT	Guttural pouch tympany	Association	Genome	3	358.17	358.17-358.17			rs68583280			1312	Mendelian		Significant	1.99		<0.05					22848553			
29225	GPT	Guttural pouch tympany	Association	Genome	3	358.17	358.17-358.17			rs68588906			1312	Mendelian		Significant	1.91		<0.05					22848553			
29226	GPT	Guttural pouch tympany	Association	Genome	3	358.17	358.17-358.17			rs68590422			1312	Mendelian		Significant	1.84		<0.05					22848553			
29227	GPT	Guttural pouch tympany	Association	Genome	3	358.17	358.17-358.17			rs68618399			1312	Mendelian		Significant	1.81		<0.05					22848553			
29228	GPT	Guttural pouch tympany	Association	Genome	3	358.17	358.17-358.17			rs68610222			1312	Mendelian		Significant	1.84		<0.05					22848553			
29229	GPT	Guttural pouch tympany	Association	Genome	3	358.17	358.17-358.17			rs68610298			1312	Mendelian		Significant	1.86		<0.05					22848553			
29230	GPT	Guttural pouch tympany	Association	Genome	3	358.17	358.17-358.17			rs68612105			1312	Mendelian		Significant	1.88		<0.05					22848553			
29231	GPT	Guttural pouch tympany	Association	Genome	3	358.17	358.17-358.17			rs68612191			1312	Mendelian		Significant	1.89		<0.05					22848553			
29232	GPT	Guttural pouch tympany	Association	Genome	3	358.17	358.17-358.17			rs68613529			1312	Mendelian		Significant	1.88		<0.05					22848553			
29233	GPT	Guttural pouch tympany	Association	Genome	3	358.17	358.17-358.17			rs68613572			1312	Mendelian		Significant	1.85		<0.05					22848553			
29234	GPT	Guttural pouch tympany	Association	Genome	3	358.17	358.17-358.17			rs68615111			1312	Mendelian		Significant	1.84		<0.05					22848553			
29235	GPT	Guttural pouch tympany	Association	Genome	3	358.17	358.17-358.17			rs68615118			1312	Mendelian		Significant	1.81		<0.05					22848553			
29236	GPT	Guttural pouch tympany	Association	Genome	3	358.17	358.17-358.17			rs68616408			1312	Mendelian		Significant	1.77		<0.05					22848553			
29237	GPT	Guttural pouch tympany	Association	Genome	3	358.17	358.17-358.17			rs68616476			1312	Mendelian		Significant	1.74		<0.05					22848553			
29238	GPT	Guttural pouch tympany	Association	Genome	3	358.17	358.17-358.17			rs68534651			1312	Mendelian		Significant	1.74		<0.05					22848553			
29239	GPT	Guttural pouch tympany	Association	Genome	3	358.17	358.17-358.17			rs68525571			1312	Mendelian		Significant	1.73		<0.05					22848553			
29240	GPT	Guttural pouch tympany	Association	Genome	3	358.17	358.17-358.17			rs68528525			1312	Mendelian		Significant	1.72		<0.05					22848553			
29241	heaves	Recurrent airway obstruction	QTL	Linkage	13	1429.73	1429.73-1429.73			rs68890749			1313	Mendelian		Significant			0.00037					22497545			
29242	RHOD	Rhodococcus equi infection	Association	Genome	5	855.68	855.68-855.68			rs69566418			1290	Mendelian		Significant			2.21E-5					24892408			Clinical vs. subclinical + unaffected
29243	RHOD	Rhodococcus equi infection	Association	Genome	9	370.43	370.43-370.43			rs68801114			1290	Mendelian		Significant			4.42E-5					24892408			Clinical vs. subclinical + unaffected
29244	RHOD	Rhodococcus equi infection	Association	Genome	5	855.68	855.68-855.68			rs69599861			1290	Mendelian		Significant			5.10E-5					24892408			Clinical vs. subclinical + unaffected
29245	RHOD	Rhodococcus equi infection	Association	Genome	24	165.63	165.63-165.63			rs69270290			1290	Mendelian		Significant			5.16E-5					24892408			Clinical vs. subclinical + unaffected
29246	RHOD	Rhodococcus equi infection	Association	Genome	26	137.18	137.18-137.18			rs69318287			1290	Mendelian		Significant			6.78E-5					24892408			Clinical vs. subclinical + unaffected
29247	RHOD	Rhodococcus equi infection	Association	Genome	26	137.18	137.18-137.18			rs69319716			1290	Mendelian		Significant			6.78E-5					24892408			Clinical vs. subclinical + unaffected
29248	RHOD	Rhodococcus equi infection	Association	Genome	26	137.18	137.18-137.18			rs69319729			1290	Mendelian		Significant			6.78E-5					24892408			Clinical vs. subclinical + unaffected
29249	RHOD	Rhodococcus equi infection	Association	Genome	2	434.84	434.84-434.84			rs68593746			1290	Mendelian		Significant			7.73E-5					24892408			Clinical vs. subclinical + unaffected
29250	RHOD	Rhodococcus equi infection	Association	Genome	13	1429.73	1429.73-1429.73			rs68952801			1290	Mendelian		Significant			8.94E-5					24892408			Clinical vs. subclinical + unaffected
29251	RHOD	Rhodococcus equi infection	Association	Genome	30	466.29	466.29-466.29			rs69397405			1290	Mendelian		Significant			9.79E-5					24892408			Clinical vs. subclinical + unaffected
29252	RHOD	Rhodococcus equi infection	Association	Genome	30	466.29	466.29-466.29			rs69397407			1290	Mendelian		Significant			9.79E-5					24892408			Clinical vs. subclinical + unaffected
29253	RHOD	Rhodococcus equi infection	Association	Genome	26	137.18	137.18-137.18			rs69318287			1290	Mendelian		Significant			5.54E-6					24892408			Clinical vs. subclinical
29254	RHOD	Rhodococcus equi infection	Association	Genome	26	137.18	137.18-137.18			rs69319716			1290	Mendelian		Significant			1.24E-5					24892408			Clinical vs. subclinical
29255	RHOD	Rhodococcus equi infection	Association	Genome	26	137.18	137.18-137.18			rs69319729			1290	Mendelian		Significant			1.24E-5					24892408			Clinical vs. subclinical
29256	RHOD	Rhodococcus equi infection	Association	Genome	1	471.87	471.87-471.87			rs68536711			1290	Mendelian		Significant			5.80E-5					24892408			Clinical vs. subclinical
29257	RHOD	Rhodococcus equi infection	Association	Genome	5	855.68	855.68-855.68			rs69568122			1290	Mendelian		Significant			1.63E-5					24892408			Clinical vs. unaffected
29258	RHOD	Rhodococcus equi infection	Association	Genome	15	4170.68	4170.68-4170.68			rs69017477			1290	Mendelian		Significant			1.75E-5					24892408			Clinical vs. unaffected
29259	RHOD	Rhodococcus equi infection	Association	Genome	15	4170.68	4170.68-4170.68			rs68988452			1290	Mendelian		Significant			2.21E-5					24892408			Clinical vs. unaffected
29260	RHOD	Rhodococcus equi infection	Association	Genome	13	1429.73	1429.73-1429.73			rs68952801			1290	Mendelian		Significant			2.41E-5					24892408			Clinical vs. unaffected
29261	RHOD	Rhodococcus equi infection	Association	Genome	30	466.29	466.29-466.29			rs69538406			1290	Mendelian		Significant			2.99E-5					24892408			Clinical vs. unaffected
29262	RHOD	Rhodococcus equi infection	Association	Genome	9	370.43	370.43-370.43			rs68801122			1290	Mendelian		Significant			3.37E-5					24892408			Clinical vs. unaffected
29263	RHOD	Rhodococcus equi infection	Association	Genome	15	4170.68	4170.68-4170.68			rs69031277			1290	Mendelian		Significant			3.57E-5					24892408			Clinical vs. unaffected
29264	RHOD	Rhodococcus equi infection	Association	Genome	15	4170.68	4170.68-4170.68			rs69032278			1290	Mendelian		Significant			3.57E-5					24892408			Clinical vs. unaffected
29265	RHOD	Rhodococcus equi infection	Association	Genome	15	4170.68	4170.68-4170.68			rs69032300			1290	Mendelian		Significant			3.57E-5					24892408			Clinical vs. unaffected
29266	RHOD	Rhodococcus equi infection	Association	Genome	5	855.68	855.68-855.68			rs69566418			1290	Mendelian		Significant			4.19E-5					24892408			Clinical vs. unaffected
29267	RHOD	Rhodococcus equi infection	Association	Genome	3	358.17	358.17-358.17			rs68599628			1290	Mendelian		Significant			4.45E-5					24892408			Clinical vs. unaffected
29268	RHOD	Rhodococcus equi infection	Association	Genome	14	150.31	150.31-150.31			rs69044717			1290	Mendelian		Significant			4.46E-5					24892408			Clinical vs. unaffected
29269	RHOD	Rhodococcus equi infection	Association	Genome	5	855.68	855.68-855.68			rs69519072			1290	Mendelian		Significant			4.80E-5					24892408			Clinical vs. unaffected
29270	RHOD	Rhodococcus equi infection	Association	Genome	5	855.68	855.68-855.68			rs69519074			1290	Mendelian		Significant			4.80E-5					24892408			Clinical vs. unaffected
29271	RHOD	Rhodococcus equi infection	Association	Genome	30	466.29	466.29-466.29			rs69418554			1314	Mendelian		Significant			7.70E-5					24892408			Clinical vs. unaffected
29272	RHOD	Rhodococcus equi infection	Association	Genome	3	358.17	358.17-358.17			rs68599692			1314	Mendelian		Significant			7.87E-5					24892408			Clinical vs. unaffected
29273	RHOD	Rhodococcus equi infection	Association	Genome	3	358.17	358.17-358.17			rs68599693			1314	Mendelian		Significant			7.87E-5					24892408			Clinical vs. unaffected
29274	RHOD	Rhodococcus equi infection	Association	Genome	4	491.56	491.56-491.56			rs69602444			1314	Mendelian		Significant			7.87E-5					24892408			Clinical vs. unaffected
29275	RHOD	Rhodococcus equi infection	Association	Genome	19	155.52	155.52-155.52			rs69223815			1314	Mendelian		Significant			8.85E-5					24892408			Clinical vs. unaffected
29276	RHOD	Rhodococcus equi infection	Association	Genome	9	370.43	370.43-370.43			rs68801114			1314	Mendelian		Significant			9.20E-5					24892408			Clinical vs. unaffected
29277	PSSM	Recurrent exertional rhabdomyolysis	Association	Genome	16	574.51	574.51-574.51			rs69043064			1316	Mendelian		Significant			0.009					22497487			
29278	PSSM	Recurrent exertional rhabdomyolysis	Association	Genome	16	574.51	574.51-574.51			rs69089471			1316	Mendelian		Significant			0.019					22497487			
29279	PSSM	Recurrent exertional rhabdomyolysis	Association	Genome	16	574.51	574.51-574.51			rs69010874			1316	Mendelian		Significant			0.019					22497487			
29280	SUSBITE	Insect bite hypersensitivity	QTL	Genome	3	34.44	32.68-36.21	rs68488638		rs68560763		rs68556576	1315	Mendelian	0	Suggestive					0.143			23110538			
29281	SUSBITE	Insect bite hypersensitivity	QTL	Genome	3	70.85	68.95-72.75	rs68625213		rs68625213		rs68595804	1315	Mendelian	0	Suggestive					0.141			23110538			
29282	SUSBITE	Insect bite hypersensitivity	QTL	Genome	3	204.39	202.54-206.25	rs68559765		rs68533647		rs68523440	1315	Mendelian	0	Suggestive					0.270			23110538			
29283	SUSBITE	Insect bite hypersensitivity	QTL	Genome	3	208.47	206.48-210.46	rs68524803		rs68493682		rs68592768	1315	Mendelian	0	Suggestive					0.161			23110538			
29284	SUSBITE	Insect bite hypersensitivity	QTL	Genome	7	156.74	155.61-157.88	rs68858629		rs68860286		rs68861649	1315	Mendelian	0	Suggestive					0.149			23110538			
29285	SUSBITE	Insect bite hypersensitivity	QTL	Genome	7	198.51	197.43-199.59	rs68682550		rs68688689		rs68690358	1315	Mendelian	0	Suggestive					0.171			23110538			
29286	SUSBITE	Insect bite hypersensitivity	QTL	Genome	8	750.23	744.37-756.09	rs68755051		rs68699775		rs68701439	1315	Mendelian	0	Suggestive					0.231			23110538			
29287	SUSBITE	Insect bite hypersensitivity	QTL	Genome	11	1280.44	1252.88-1308.00	rs68807502		rs68813103		rs68874910	1315	Mendelian	0	Suggestive					0.201			23110538			
29288	SUSBITE	Insect bite hypersensitivity	QTL	Genome	11	1337.44	1309.60-1365.29	rs68874916		rs68866115		rs68866196	1315	Mendelian	0	Suggestive					0.149			23110538			
29289	SUSBITE	Insect bite hypersensitivity	QTL	Genome	11	1508.84	1481.25-1536.43	rs68845666		rs68837671		rs68840832	1315	Mendelian	0	Suggestive					0.178			23110538			
29290	SUSBITE	Insect bite hypersensitivity	QTL	Genome	11	1848.60	1821.59-1875.60	rs68944739		rs68944739		rs68950841	1315	Mendelian	0	Suggestive					0.193			23110538			
29292	SUSBITE	Insect bite hypersensitivity	QTL	Genome	17	9.90	6.71-13.09	rs69203025		rs69203025		rs69205524	1315	Mendelian	0	Suggestive					0.141			23110538			
29293	SUSBITE	Insect bite hypersensitivity	QTL	Genome	17	42.98	40.11-45.84	rs69113800		rs69116914		rs69118311	1315	Mendelian	0	Suggestive					0.147			23110538			
29294	SUSBITE	Insect bite hypersensitivity	QTL	Genome	17	494.69	491.46-497.92	rs69082671		rs69075818		rs69081378	1315	Mendelian	0	Suggestive					0.303			23110538			
29295	SUSBITE	Insect bite hypersensitivity	QTL	Genome	17	501.27	498.17-504.36	rs69081398		rs69082317		rs69082365	1315	Mendelian	0	Suggestive					0.159			23110538			
29296	SUSBITE	Insect bite hypersensitivity	QTL	Genome	20	76.12	75.09-77.14		rs69235571		rs69237176		1315	Mendelian	0	Significant					0.624			23110538			
29298	SUSBITE	Insect bite hypersensitivity	QTL	Genome	20	89.01	87.99-90.03	rs69176260		rs69177440		rs69177496	1315	Mendelian	0	Suggestive					0.176			23110538			
29300	SUSBITE	Insect bite hypersensitivity	QTL	Genome	23	19.94	19.37-20.50	rs69278469		rs69281061		rs69434182	1315	Mendelian	0	Suggestive					0.143			23110538			
29301	SUSBITE	Insect bite hypersensitivity	QTL	Genome	27	31.40	30.27-32.53	rs69340453		rs69342162		rs69344817	1315	Mendelian	0	Suggestive					0.214			23110538			
29302	SUSBITE	Insect bite hypersensitivity	QTL	Genome	28	78.25	77.34-79.17	rs69367404		rs69368695		rs69372811	1315	Mendelian	0	Suggestive					0.154			23110538			
29303	SUSBITE	Insect bite hypersensitivity	QTL	Genome	1	40.05	37.57-42.54	rs68541770		rs68544953		rs68546437	1315	Mendelian	0	Suggestive					0.215			23110538			
29304	SUSBITE	Insect bite hypersensitivity	QTL	Genome	3	143.76	142.00-145.52	rs68458751		rs68458850		rs68458854	1315	Mendelian	0	Suggestive					0.392			23110538			
29305	SUSBITE	Insect bite hypersensitivity	QTL	Genome	4	135.76	133.38-138.14	rs69570530		rs69576687		rs69609922	1315	Mendelian	0	Suggestive					0.161			23110538			
29306	SUSBITE	Insect bite hypersensitivity	QTL	Genome	4	241.48	238.86-244.11	rs69587273		rs69585780		rs69585851	1315	Mendelian	0	Significant					0.180			23110538			
29307	SUSBITE	Insect bite hypersensitivity	QTL	Genome	5	256.29	251.52-261.05	rs69481446		rs69483053		rs69484761	1315	Mendelian	0	Suggestive					0.176			23110538			
29309	SUSBITE	Insect bite hypersensitivity	QTL	Genome	6	110.72	102.49-118.95	rs68658125		rs68658196		rs68635506	1315	Mendelian	0	Suggestive					0.166			23110538			
29310	SUSBITE	Insect bite hypersensitivity	QTL	Genome	7	129.82	129.77-129.87	rs68908063		rs68774463		rs68774494	1315	Mendelian	0	Suggestive					0.179			23110538			
29311	SUSBITE	Insect bite hypersensitivity	QTL	Genome	9	328.64	326.67-330.61	rs68783130		rs68783172		rs68786167	1315	Mendelian	0	Suggestive					0.182			23110538			
29312	SUSBITE	Insect bite hypersensitivity	QTL	Genome	11	2305.42	2278.09-2332.75	rs68849552				rs68853389	1315	Mendelian	0	Suggestive					0.266			23110538			
29313	SUSBITE	Insect bite hypersensitivity	QTL	Genome	15	918.29	896.42-940.15	rs69060277		rs69009195		rs69010604	1315	Mendelian	0	Suggestive					0.162			23110538			
29315	SUSBITE	Insect bite hypersensitivity	QTL	Genome	15	966.32	943.18-989.47	rs69010645		rs69012115		rs69001431	1315	Mendelian	0	Suggestive					0.211			23110538			
29316	SUSBITE	Insect bite hypersensitivity	QTL	Genome	15	1531.42	1508.17-1554.67	rs69060897		rs69062333		rs69063343	1315	Mendelian	0	Suggestive					0.142			23110538			
29317	SUSBITE	Insect bite hypersensitivity	QTL	Genome	15	1578.74	1558.50-1598.98	rs69063356		rs69065084		rs69067522	1315	Mendelian	0	Suggestive					0.381			23110538			
29318	SUSBITE	Insect bite hypersensitivity	QTL	Genome	18	60.69	59.84-61.55	rs69124103		rs69124187		rs69125446	1315	Mendelian	0	Suggestive					0.179			23110538			
29319	SUSBITE	Insect bite hypersensitivity	QTL	Genome	19	27.17	26.40-27.94	rs69197840		rs69186607		rs69186684	1315	Mendelian	0	Suggestive					0.186			23110538			
29320	SUSBITE	Insect bite hypersensitivity	QTL	Genome	19	37.80	36.97-38.62	rs69214210		rs69201321		rs69201383	1315	Mendelian	0	Suggestive					0.151			23110538			
29321	SUSBITE	Insect bite hypersensitivity	QTL	Genome	20	65.40	64.37-66.44	rs69300005		rs69292203		rs69286455	1315	Mendelian	0	Suggestive					0.162			23110538			
29322	SUSBITE	Insect bite hypersensitivity	QTL	Genome	23	6.21	5.57-6.85	rs69237038		rs69275709		rs69271414	1315	Mendelian	0	Suggestive					0.159			23110538			
29323	SUSBITE	Insect bite hypersensitivity	QTL	Genome	X	93.75	93.01-94.49		rs69521093	rs69524573	rs69526369		1315	Mendelian	0	Significant					0.658			23110538			
29324	SUSBITE	Insect bite hypersensitivity	QTL	Genome	X	95.29	94.52-96.06	rs69526373		rs69527452		rs69562802	1315	Mendelian	0	Suggestive					0.282			23110538			
29325	OSTEO	osteochondrosis	Association	Genome	3	425.64	425.64-425.64			rs68601308			1317	Mendelian		Significant			1.22E-6					23278111			
29326	OSTEO	osteochondrosis	Association	Genome	3	427.19	427.19-427.19			rs68603064			1317	Mendelian		Significant			5.03E-7					23278111			
29327	OSTEO	osteochondrosis	Association	Genome	3	428.34	428.34-428.34			rs68534803			1317	Mendelian		Significant			1.89E-5					23278111			
29328	OSTEO	osteochondrosis	Association	Genome	10	279.41	279.41-279.41			rs68934436			1317	Mendelian		Significant			9.78E-5					23278111			
29329	OSTEO	osteochondrosis	Association	Genome	10	279.45	279.45-279.45			rs68934437			1317	Mendelian		Significant			6.42E-7					23278111			
29330	OSTEO	osteochondrosis	Association	Genome	10	279.60	279.60-279.60			rs68934440			1317	Mendelian		Significant			2.62E-7					23278111			
29331	OSTEO	osteochondrosis	Association	Genome	10	279.85	279.85-279.85			rs68934454			1317	Mendelian		Significant			7.52E-7					23278111			
29332	OSTEO	osteochondrosis	Association	Genome	16	309.12	309.12-309.12			rs69084342			1317	Mendelian		Significant			6.04E-5					23278111			
29333	OSTEO	osteochondrosis	Association	Genome	21	211.56	211.56-211.56			rs69290107			1317	Mendelian		Significant			2.57E-5					23278111			
29334	OSTEO	osteochondrosis	Association	Genome	31	107.27	107.27-107.27			rs69458616			1317	Mendelian		Significant			8.35E-5					23278111			
29335	OSTEO	osteochondrosis	Association	Genome	31	107.27	107.27-107.27			rs69458617			1317	Mendelian		Significant			8.35E-5					23278111			
29336	PSSM	Recurrent exertional rhabdomyolysis	Association	Genome	16	272.65	272.65-272.65			rs69084258			1316	Mendelian		Significant			3.0E-6					22497487			
29337	PSSM	Recurrent exertional rhabdomyolysis	Association	Genome	16	190.54	190.54-190.54			rs69043064			1316	Mendelian		Significant			3.7E-5					22497487			
29338	PSSM	Recurrent exertional rhabdomyolysis	Association	Genome	16	190.31	190.31-190.31			rs69041692			1316	Mendelian		Significant			3.9E-5					22497487			
29339	PSSM	Recurrent exertional rhabdomyolysis	Association	Genome	16	187.02	187.01-187.02			rs69037487			1316	Mendelian		Significant			0.005					22497487			
29340	PSSM	Recurrent exertional rhabdomyolysis	Association	Genome	16	188.02	188.02-188.02			rs69038776			1316	Mendelian		Significant			0.011					22497487			
29341	PSSM	Recurrent exertional rhabdomyolysis	Association	Genome	16	193.98	193.98-193.98			rs69032724			1316	Mendelian		Significant			0.022					22497487			
29342	PSSM	Recurrent exertional rhabdomyolysis	Association	Genome	16	194.36	194.36-194.36			rs69032756			1316	Mendelian		Significant			0.019					22497487			
29343	PSSM	Recurrent exertional rhabdomyolysis	Association	Genome	16	198.33	198.33-198.33			rs69079348			1316	Mendelian		Significant			0.023					22497487			
29344	PSSM	Recurrent exertional rhabdomyolysis	Association	Genome	16	205.91	205.91-205.91			rs69088065			1316	Mendelian		Significant			0.007					22497487			
29345	PSSM	Recurrent exertional rhabdomyolysis	Association	Genome	16	206.69	206.69-206.69			rs69089470			1316	Mendelian		Significant			0.019					22497487			
29346	PSSM	Recurrent exertional rhabdomyolysis	Association	Genome	16	207.38	207.38-207.38			rs69090710			1316	Mendelian		Significant			0.002					22497487			
29347	PSSM	Recurrent exertional rhabdomyolysis	Association	Genome	16	207.82	207.82-207.82			rs69090736			1316	Mendelian		Significant			0.002					22497487			
29348	PSSM	Recurrent exertional rhabdomyolysis	Association	Genome	16	209.96	209.96-209.96			rs69010853			1316	Mendelian		Significant			0.0003					22497487			
29349	PSSM	Recurrent exertional rhabdomyolysis	Association	Genome	16	210.53	210.53-210.53			rs69012319			1316	Mendelian		Significant			0.001					22497487			
29350	PSSM	Recurrent exertional rhabdomyolysis	Association	Genome	16	214.63	214.63-214.63			rs69016446			1316	Mendelian		Significant			0.026					22497487			
29351	PSSM	Recurrent exertional rhabdomyolysis	Association	Genome	16	214.74	214.74-214.74			rs69016454			1316	Mendelian		Significant			0.026					22497487			
29352	PSSM	Recurrent exertional rhabdomyolysis	Association	Genome	16	214.79	214.79-214.79			rs69016462			1316	Mendelian		Significant			0.026					22497487			
29353	PSSM	Recurrent exertional rhabdomyolysis	Association	Genome	16	214.85	214.85-214.85			rs69016468			1316	Mendelian		Significant			0.025					22497487			
29354	PSSM	Recurrent exertional rhabdomyolysis	Association	Genome	16	215.10	215.10-215.10			rs69016496			1316	Mendelian		Significant			0.026					22497487			
29355	PSSM	Recurrent exertional rhabdomyolysis	Association	Genome	16	234.78	234.78-234.78			rs69118229			1316	Mendelian		Significant			0.023					22497487			
29356	PSSM	Recurrent exertional rhabdomyolysis	Association	Genome	16	271.20	271.20-271.20			rs69082874			1316	Mendelian		Significant			0.003					22497487			
29357	PSSM	Recurrent exertional rhabdomyolysis	Association	Genome	16	271.49	271.49-271.49			rs69082887			1316	Mendelian		Significant			0.003					22497487			
29358	PSSM	Recurrent exertional rhabdomyolysis	Association	Genome	16	272.65	272.65-272.65			rs69084265			1316	Mendelian		Significant			0.001					22497487			
29359	WITHIH	withers height	Association	Genome	3	434.57	434.57-434.57			rs68528674			1318	Mendelian		Significant			9.999E-5					23418885			
29360	WITHIH	withers height	Association	Genome	3	428.53	428.53-428.53			rs68534862			1318	Mendelian		Significant			9.999E-5					23418885			
29361	WITHIH	withers height	Association	Genome	3	444.82	444.82-444.82			rs68511894			1318	Mendelian		Significant			0.0090					23418885			
29362	WITHIH	withers height	Association	Genome	3	448.81	448.81-448.81			rs68517746			1318	Mendelian		Significant			0.0152					23418885			
29363	WITHIH	withers height	Association	Genome	3	449.00	449.00-449.00			rs68517783			1318	Mendelian		Significant			0.0152					23418885			
29364	WITHIH	withers height	Association	Genome	3	444.85	444.85-444.85			rs68511902			1318	Mendelian		Significant			0.0280					23418885			
29365	WITHIH	withers height	Association	Genome	3	410.35	410.35-410.35			rs68675904			1318	Mendelian		Significant			2.227E-6					23418885			
29366	WITHIH	withers height	Association	Genome	3	411.10	411.10-411.10			rs68677318			1318	Mendelian		Significant			3.427E-6					23418885			
29367	OSTEO	osteochondrosis	Association	Genome	1	855.72	855.72-855.72			rs68487449			1319	Mendelian		Significant			<5E-5					23742657			Medial/lateral POF
29368	OSTEO	osteochondrosis	Association	Genome	1	855.72	855.72-855.72			rs68487449			1319	Mendelian		Significant			<0.05					23742657			Medial POF
29369	OSTEO	osteochondrosis	Association	Genome	2	251.68	251.68-251.68			rs68629868			1319	Mendelian		Significant			<5E-5					23742657			Medial/lateral POF
29370	OSTEO	osteochondrosis	Association	Genome	2	251.68	251.68-251.68			rs68629874			1319	Mendelian		Significant			<5E-5					23742657			Medial/lateral POF
29371	OSTEO	osteochondrosis	Association	Genome	7	161.67	161.67-161.67			rs68823190			1319	Mendelian		Significant			<5E-5					23742657			Medial/lateral POF
29372	OSTEO	osteochondrosis	Association	Genome	7	161.67	161.67-161.67			rs68823190			1319	Mendelian		Significant			<5E-5					23742657			Medial POF
29373	OSTEO	osteochondrosis	Association	Genome	7	187.01	187.01-187.01			rs68690576			1319	Mendelian		Significant			<5E-5					23742657			Lateral POF
29374	OSTEO	osteochondrosis	Association	Genome	9	94.13	94.13-94.13			rs68783519			1319	Mendelian		Significant			<5E-5					23742657			Medial/lateral POF
29375	OSTEO	osteochondrosis	Association	Genome	9	94.13	94.13-94.13			rs68783519			1319	Mendelian		Significant			<5E-5					23742657			Medial POF
29377	OSTEO	osteochondrosis	Association	Genome	9	112.49	112.49-112.49			rs68850324			1319	Mendelian		Significant			<5E-5					23742657			Medial/lateral POF
29378	OSTEO	osteochondrosis	Association	Genome	9	112.49	112.49-112.49			rs68850324			1319	Mendelian		Significant			<5E-5					23742657			Medial POF
29379	OSTEO	osteochondrosis	Association	Genome	9	112.49	112.49-112.49			rs68850326			1319	Mendelian		Significant			<5E-5					23742657			Medial/lateral POF
29380	OSTEO	osteochondrosis	Association	Genome	9	112.49	112.49-112.49			rs68850326			1319	Mendelian		Significant			<5E-5					23742657			Medial POF
29381	OSTEO	osteochondrosis	Association	Genome	11	619.86	619.86-619.86			rs68826126			1319	Mendelian		Significant			<5E-5					23742657			Lateral POF
29382	OSTEO	osteochondrosis	Association	Genome	27	52.63	52.63-52.63			rs69359492			1319	Mendelian		Significant			<0.05					23742657			Lateral POF
29383	OSTEO	osteochondrosis	Association	Genome	27	55.15	55.15-55.15			rs69394930			1319	Mendelian		Significant			<5E-5					23742657			Lateral POF
29384	OSTEO	osteochondrosis	Association	Genome	31	84.10	84.10-84.10			rs69450917			1319	Mendelian		Significant			<5E-5					23742657			Medial POF
29385	OSTEO	osteochondrosis	Association	Genome	X	95.29	94.52-96.06			rs69559518			1319	Mendelian		Significant			<5E-5					23742657			Lateral POF
29386	ERU	Recurrent uveitis	Association	Genome	18	152.95	152.95-152.95			rs69153261			1320	Mendelian		Significant			1.66E-7					23977091			
29387	ERU	Recurrent uveitis	Association	Genome	20	105.83	105.83-105.83			rs69130797			1320	Mendelian		Significant			5.62E-7					23977091			
29388	WHIMAR	White markings	Association	Genome	16	130.80	130.80-130.80			rs69060482			1321	Mendelian		Significant			<0.05					24098679			
29389	WHIMAR	White markings	Association	Genome	16	131.01	131.01-131.01			rs69018207			1321	Mendelian		Significant			<0.05					24098679			
29390	WHIMAR	White markings	Association	Genome	3	152.69	152.69-152.69			rs68651688			1321	Mendelian		Significant			<0.05					24098679			
29391	WHIMAR	White markings	Association	Genome	3	143.31	143.31-143.31			rs68458808			1321	Mendelian		Significant			<0.05					24098679			
29392	WHIMAR	White markings	Association	Genome	3	151.94	151.94-151.94			rs68651622			1321	Mendelian		Significant			<0.05					24098679			
29393	WHIMAR	White markings	Association	Genome	3	313.86	313.86-313.86			rs68712242			1321	Mendelian		Significant			<0.05					24098679			
29394	WHIMAR	White markings	Association	Genome	16	138.17	138.17-138.17			rs69027064			1321	Mendelian		Significant			<0.05					24098679			
29395	WHIMAR	White markings	Association	Genome	3	150.36	150.36-150.36			rs68650924			1321	Mendelian		Significant			<0.05					24098679			
29396	WHIMAR	White markings	Association	Genome	3	149.67	149.67-149.67			rs68649680			1321	Mendelian		Significant			<0.05					24098679			
29397	WHIMAR	White markings	Association	Genome	3	153.63	153.63-153.63			rs68653068			1321	Mendelian		Significant			1.30E-8					24098679			
29398	WHIMAR	White markings	Association	Genome	3	151.98	151.98-151.98			rs68651630			1321	Mendelian		Significant			1.73E-8					24098679			
